method,seed,test_fold,reported_mcc,oracle_mcc,gap,cal_method,calibrated_mcc,oracle_recovery
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,gmm,0.40088931009038387,0.9891025710908812
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,topk10,0.3301528154779168,0.8182382724349858
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,topk20,0.3965269091531996,0.978565173377418
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,topk30,0.3705172878944894,0.915738824418196
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,topk40,0.29775954123898674,0.7399921829966302
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,prevalence_transfer,0.33998574089373784,0.8419897449120215
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,otsu,-0.017904450593587144,-0.6736720096897363
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,gmm,-0.02325784099076037,-0.7133030582785225
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,topk10,0.14197658259767523,0.5099242769128611
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,topk20,0.03748308853795295,-0.2636390975198291
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,topk30,-0.019680355027850534,-0.6868189968701401
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,topk40,-0.033780085131507875,-0.7911990340745765
E6.1_anomal_e,1,cic_ids2018,0.07309564644996909,0.20817636189407202,0.13508071544410294,prevalence_transfer,0.11018191010872948,0.27454891349096283
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,otsu,0.4136265351684473,0.9850844548352602
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,gmm,0.34554110805308574,0.7632840438355034
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,topk10,0.22117276398412267,0.3581320017822722
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,topk20,0.40565487835430847,0.9591153622902555
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,topk30,0.33919775817102055,0.7426194512704393
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,topk40,0.21645451366607366,0.3427614606241792
E7.4_lqe_hybrid,0,lycos_ids2017,0.11123802493148781,0.41820511668965504,0.3069670917581672,prevalence_transfer,0.4137403182361367,0.9854551234533122
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,otsu,-0.262547747583403,-0.049101744831842584
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,gmm,-0.27046718427793887,-0.07001051509566612
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,topk10,-0.187847288467852,0.14812121413528306
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,topk20,-0.28138361445802207,-0.0988318996890821
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,topk30,-0.2364037148618264,0.01992331276126774
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,topk40,-0.28541216224254745,-0.109468007201829
E4.1_unsw_nb15,0,lycos_ids2017,-0.24394989821777885,0.1348115781679523,0.37876147638573116,prevalence_transfer,-0.28120172735701926,-0.09835168427029549
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,otsu,0.15869704508995264,5.948170811331185e-06
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,gmm,0.15869284650737908,0.0
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,topk10,0.22050358151618102,0.0875678406617383
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,topk20,0.3284052659553057,0.24043315618909658
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,topk30,0.4112915256424622,0.35785888782452857
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,topk40,0.45890537340487647,0.42531386685944256
B3_within,0,lycos_ids2017,0.15869284650737908,0.864553977051499,0.7058611305441198,prevalence_transfer,0.7708735258705475,0.8672820373198097
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,otsu,0.48448681242278707,0.7945404425059857
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,gmm,0.4640123602692934,0.7032260917418891
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,topk10,0.4289173900246904,0.5467054484081248
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,topk20,0.5296533965114057,0.9959796444618936
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,topk30,0.4378739123922666,0.5866507919498211
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,topk40,0.3686962464744873,0.2781241655326306
E6.2_msa,1,unsw_nb15,0.30633540316477204,0.5305548383594417,0.2242194351946697,prevalence_transfer,0.45306856272869517,0.6544176664994622
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,otsu,-0.30802347673191455,-0.0690522581938692
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,gmm,-0.35669830148649395,-0.21893847916700332
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,topk10,-0.18751434803180975,0.3020360402169926
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,topk20,-0.2752831203709325,0.03176635415870269
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,topk30,-0.34950725860194387,-0.1967948299960928
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,topk40,-0.42578144682874147,-0.4316688103083203
E7.1_lqe_tierA,0,lycos_ids2017,-0.2855990901227078,0.03914606949609382,0.3247451596188016,prevalence_transfer,-0.31031084544782866,-0.07609583882367481
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,otsu,-0.04182448137995788,-0.0072547683279618495
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,gmm,-0.04242820368710331,-0.008761544531575233
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,topk10,0.013264542456714516,0.1302369711935882
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,topk20,-0.06807896063755485,-0.0727809616048966
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,topk30,0.007146415214425591,0.11496728771452622
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,topk40,-0.10869596532383369,-0.1741532902384249
E9.1_ts_sage_d60,0,lycos_ids2017,-0.038917702349163925,0.36175381456067857,0.4006715169098425,prevalence_transfer,0.015080146011457699,0.13476837279843878
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,otsu,-0.044312459267046495,-0.17833547499174704
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,gmm,-0.04921934895034051,-0.19551696624873652
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,topk10,0.07039750639202169,0.22332186790123143
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,topk20,-0.0676304465972717,-0.25998348856108944
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,topk30,-0.04631219784880359,-0.18533756657650405
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,topk40,-0.10822719456490412,-0.40213314247379744
E9.2_ts_sage_d15,0,lycos_ids2017,0.00661865546063232,0.29221026156163826,0.2855916061010059,prevalence_transfer,-0.004469353327386556,-0.038824701255741216
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,otsu,-0.0853784109889645,-0.25568026552465206
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,gmm,-0.1576806302847247,-0.8667086795533544
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,topk10,-0.0660564539291017,-0.09238977605953862
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,topk20,-0.10838306898538748,-0.4500933807476769
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,topk30,-0.14224662049732217,-0.7362753593267227
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,topk40,-0.16242840088942442,-0.9068322438231426
E7.1_lqe_tierA,2,cic_ids2018,-0.05512408859882239,0.06320464642521512,0.11832873502403751,prevalence_transfer,-0.07383807620125363,-0.1581525197461939
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,otsu,-0.3409385693530934,-0.07645898694850507
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,gmm,-0.36522857001217474,-0.15315077794201346
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,topk10,-0.1732898054326138,0.45286516348549205
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,topk20,-0.21077283606915698,0.3345184910531759
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,topk30,-0.18149995680364192,0.4269429240500416
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,topk40,-0.28433549267717584,0.10225617189180684
P3.E1E,0,lycos_ids2017,-0.3167223029272763,0.0,0.3167223029272763,prevalence_transfer,-0.16581468944368363,0.47646664629817087
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,otsu,-0.006882475068461913,0.0012947997561219438
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,gmm,-0.016819393741294524,-0.031939698948381404
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,topk10,0.01316436533754105,0.06834241415636852
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,topk20,0.07391030453462691,0.27151010667949693
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,topk30,0.14658009714366418,0.5145576959613278
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,topk40,0.19922058065962028,0.690616305155597
P3.5_scale_inv,0,unsw_nb15,-0.007269612542343649,0.29172447673772534,0.298994089280069,prevalence_transfer,0.025309418612346698,0.10896212441234393
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,otsu,0.25855597851196305,0.07337142234491269
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,gmm,0.2581408880672394,0.0702964224722863
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,topk10,0.008266971776932992,-1.7807754837405545
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,topk20,0.38210789183126875,0.9886469304875896
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,topk30,0.3099503877038887,0.4541024262206912
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,topk40,0.2298630844181729,-0.1391862185384536
P3.E1E,0,unsw_nb15,0.24865166059563604,0.3836404286989402,0.13498876810330418,prevalence_transfer,0.05461394429538291,-1.437436010615046
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,otsu,-0.21135195834482753,-0.03526442622588661
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,gmm,-0.22683044018612525,-0.08729532184849458
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,topk10,-0.1233635587349442,0.260508459192851
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,topk20,-0.18356241555091762,0.05815008401710882
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,topk30,-0.23614926692798302,-0.11862054524586353
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,topk40,-0.2504509542585127,-0.16669564772371595
E7.4_lqe_hybrid,0,cic_ids2018,-0.2008612724850209,0.09662508934058935,0.2974863618256102,prevalence_transfer,-0.13751397102366913,0.21294186756193764
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,otsu,0.5211910532100068,0.919002577009935
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,gmm,0.5152712616463945,0.9097300795516966
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,topk10,0.27307415879854796,0.5303633406358129
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,topk20,0.5012910646034571,0.887832122477815
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,topk30,0.5193065341661659,0.9160507504369478
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,topk40,0.42435926136436203,0.7673295773583186
E9.1_e1e,0,cic_ids2018,-0.06552290673697587,0.5729018100422894,0.6384247167792653,prevalence_transfer,0.27307415879854796,0.5303633406358129
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,otsu,0.5940390470457618,0.9269046421568583
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,gmm,0.5940474541764728,0.9269176253170832
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,topk10,0.11308389928950197,0.18416399032184277
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,topk20,0.6089737847190699,0.9499684077620439
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,topk30,0.5113730907935653,0.7992433279620521
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,topk40,0.41009681236186246,0.6428420306504185
E9.1_ts_sage_d60,0,cic_ids2018,-0.006169865746505969,0.6413713002957886,0.6475411660422946,prevalence_transfer,0.3056052583102855,0.4814753723880277
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,otsu,0.1959075326298983,0.19022125000639503
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,gmm,0.2106558321063979,0.27286227594685736
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,topk10,0.03099317487415547,-0.7338643870505013
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,topk20,0.10933936830367962,-0.2948571771777545
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,topk30,0.22992882977595985,0.38085711988792736
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,topk40,0.21585688246173867,0.30200598421086816
P2.Q1b,0,cic_ids2018,0.16196022945980504,0.34042243160048063,0.1784622021406756,prevalence_transfer,0.0118014775117506,-0.8414036706197847
